chromosome_name	start_position	end_position	strand	ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_biotype
12	51454990	51477447	-1	ENSG00000110925	CSRNP2	81566	protein_coding
X	1886240	1887669	1	ENSG00000234622			lincRNA
10	14705394	14705493	-1	ENSG00000201766	RNA5SP302		rRNA
X	2252336	2254451	-1	ENSG00000223571	DHRSX-IT1		sense_intronic
16	3254247	3255188	1	ENSG00000168124	OR1F1	4992	protein_coding
10	14765170	14766054	-1	ENSG00000237032			pseudogene
4	190998673	191000532	1	ENSG00000259063	DUX4L5	728410	protein_coding
4	190998673	191000532	1	ENSG00000259063	DUX4L5	653548	protein_coding
4	190998673	191000532	1	ENSG00000259063	DUX4L5	653544	protein_coding
4	190998673	191000532	1	ENSG00000259063	DUX4L5	653545	protein_coding
4	190998673	191000532	1	ENSG00000259063	DUX4L5	653543	protein_coding
4	190998673	191000532	1	ENSG00000259063	DUX4L5	26583	protein_coding
4	190998673	191000532	1	ENSG00000259063	DUX4L5	22947	protein_coding
HSCHR6_MHC_MANN	31127873	31133179	-1	ENSG00000237114	CDSN	1041	protein_coding
10	14919687	14920685	-1	ENSG00000272853			lincRNA
10	15028941	15029514	-1	ENSG00000235623	OR7E110P		pseudogene
1	153591263	153606568	-1	ENSG00000189171	S100A13	6284	protein_coding
X	2527389	2575270	1	ENSG00000223773	CD99P1	401577	pseudogene
10	15041049	15042054	-1	ENSG00000228547	OR7E26P		pseudogene
13	76445187	76457947	1	ENSG00000178734	C13orf45	729420	protein_coding
HSCHR6_MHC_MANN	31150282	31152098	-1	ENSG00000234605	PSORS1C2	170680	protein_coding
9	39072764	39288312	-1	ENSG00000106714	CNTNAP3	101927068	protein_coding
9	39072764	39288312	-1	ENSG00000106714	CNTNAP3	79937	protein_coding
10	15049860	15050883	-1	ENSG00000182531	OR7E115P		pseudogene
4	191001979	191003777	1	ENSG00000258834	DUX4L4	100288494	protein_coding
4	191001979	191003777	1	ENSG00000258834	DUX4L4	100288289	protein_coding
4	191001979	191003777	1	ENSG00000258834	DUX4L4	652301	protein_coding
4	191001979	191003777	1	ENSG00000258834	DUX4L4	441056	protein_coding
15	44957930	45003514	-1	ENSG00000229474	PATL2	197135	protein_coding
1	226411319	226414755	1	ENSG00000185155	MIXL1	83881	protein_coding
21	46269500	46293752	-1	ENSG00000183255	PTTG1IP	754	protein_coding
10	15057071	15130775	-1	ENSG00000237470	DCLRE1CP1		pseudogene
13	77454312	77460540	-1	ENSG00000178695	KCTD12	115207	protein_coding
1	67263424	67266939	-1	ENSG00000172410	INSL5	10022	protein_coding
X	2531029	2533388	-1	ENSG00000230542	LINC00102	100359394	lincRNA
10	15135262	15135610	-1	ENSG00000228312	GAPDHP45		pseudogene
X	2729941	2730021	1	ENSG00000251848			snoRNA
X	2770781	2771801	-1	ENSG00000235483	GYG2-AS1		antisense
X	48379546	48387104	1	ENSG00000147155	EBP	10682	protein_coding
X	2822945	2824122	1	ENSG00000229851	ARSD-AS1		antisense
2	219854911	219858143	-1	ENSG00000163499	CRYBA2	1412	protein_coding
13	77522632	77532777	1	ENSG00000102794	IRG1	730249	protein_coding
10	15196801	15197319	-1	ENSG00000206448	PPIAP30	100192204	pseudogene
22	38507502	38601697	-1	ENSG00000184381	PLA2G6	8398	protein_coding
X	129757350	130037208	-1	ENSG00000165675	ENOX2	10495	protein_coding
X	2976264	2976543	-1	ENSG00000239228	RN7SL578P		misc_RNA
10	15213035	15213277	-1	ENSG00000228181			pseudogene
X	3030941	3031637	-1	ENSG00000230249			pseudogene
10	15279491	15283766	1	ENSG00000232739			antisense
10	15928357	15928464	1	ENSG00000239130			snoRNA
2	207308263	207485851	1	ENSG00000114948	ADAM23	8745	protein_coding
10	16047807	16047922	1	ENSG00000252537			snoRNA
X	100168431	100184422	-1	ENSG00000182489	XKRX	402415	protein_coding
19	34971874	34997258	1	ENSG00000142279	WTIP	126374	protein_coding
10	16113415	16113808	-1	ENSG00000237913	FTLP19		pseudogene
13	77564795	77576652	1	ENSG00000102805	CLN5	1203	protein_coding
10	16249820	16249926	-1	ENSG00000201260	RNU6-1075P		snRNA
16	3272325	3286221	-1	ENSG00000010539	ZNF200	7752	protein_coding
10	16320700	16337857	1	ENSG00000226140			lincRNA
8	145317003	145331153	-1	ENSG00000204775			protein_coding
14	21966277	21979517	-1	ENSG00000165819	METTL3	56339	protein_coding
3	71820807	71834357	-1	ENSG00000163421	PROK2	60675	protein_coding
10	16440654	16440758	-1	ENSG00000238552			snoRNA
18	5145284	5197502	-1	ENSG00000231824	C18orf42	642597	protein_coding
18	73118967	73130995	1	ENSG00000264116			protein_coding
1	153600402	153604513	1	ENSG00000160678	S100A1	6271	protein_coding
10	16518002	16518163	1	ENSG00000223156	RNU2-18P		snRNA
10	16763351	16790376	-1	ENSG00000225213			sense_intronic
10	17179335	17179584	-1	ENSG00000273153			lincRNA
9	137772654	137779924	1	ENSG00000160339	FCN2	2220	protein_coding
10	17256238	17271984	-1	ENSG00000229124	VIM-AS1	100507347	antisense
8	22435792	22455538	1	ENSG00000120913	PDLIM2	64236	protein_coding
X	3285190	3286423	1	ENSG00000213487	ASS1P4		pseudogene
2	160628362	160761260	-1	ENSG00000054219	LY75	100526664	protein_coding
2	160628362	160761260	-1	ENSG00000054219	LY75	9936	protein_coding
2	160628362	160761260	-1	ENSG00000054219	LY75	4065	protein_coding
18	73121431	73139658	-1	ENSG00000206026	SMIM21	284274	protein_coding
11	62559595	62573774	-1	ENSG00000162231	NXF1	10482	protein_coding
HSCHR6_MHC_QBL	31623259	31631569	1	ENSG00000206406	CSNK2B	1460	protein_coding
19	35084234	35166604	-1	ENSG00000205209	SCGB2B2	284402	protein_coding
X	3450158	3450292	-1	ENSG00000212214			snoRNA
10	17275324	17276832	-1	ENSG00000234961			antisense
X	3490898	3491002	1	ENSG00000207435	RNU6-114P		snRNA
X	3525299	3525406	-1	ENSG00000207332	RNU6-146P		snRNA
13	77566740	77601330	-1	ENSG00000005812	FBXL3	26224	protein_coding
X	3559484	3559596	-1	ENSG00000207320			misc_RNA
3	46477136	46526724	-1	ENSG00000012223	LTF	4057	protein_coding
X	3577528	3586233	1	ENSG00000236188	PRKX-AS1		antisense
6	84222194	84235423	1	ENSG00000146250	PRSS35	167681	protein_coding
10	17428935	17455502	1	ENSG00000204832	ST8SIA6-AS1	100128098	antisense
18	5289018	5297052	-1	ENSG00000198081	ZBTB14	7541	protein_coding
X	3635190	3635641	1	ENSG00000182888			pseudogene
X	3771051	3800358	-1	ENSG00000234449			lincRNA
17	40947165	40950722	-1	ENSG00000183978	COA3	28958	protein_coding
18	73971121	73972069	1	ENSG00000266614			protein_coding
X	48397845	48420997	1	ENSG00000068354	TBC1D25	4943	protein_coding
10	17445507	17445619	1	ENSG00000251803			misc_RNA
10	17619361	17620211	1	ENSG00000236582	PRPF38AP2		pseudogene
11	117707693	117748201	-1	ENSG00000137726	FXYD6	100533181	protein_coding
11	117707693	117748201	-1	ENSG00000137726	FXYD6	53826	protein_coding
HSCHR5_1_CTG1	68513587	68525954	1	ENSG00000262605	MRPS36	92259	protein_coding
10	17683283	17685877	-1	ENSG00000260589			antisense
8	145321517	145323045	1	ENSG00000187786	SCXB	100129885	protein_coding
8	145321517	145323045	1	ENSG00000187786	SCXB	642658	protein_coding
10	17721187	17721296	1	ENSG00000251959			snoRNA
4	40058446	40159872	1	ENSG00000078177	N4BP2	55728	protein_coding
10	17737708	17742231	-1	ENSG00000229190			antisense
9	137801431	137809809	-1	ENSG00000085265	FCN1	2219	protein_coding
1	226418850	226497570	-1	ENSG00000183814	LIN9	286826	protein_coding
10	17887107	17887193	1	ENSG00000207937	MIR511-1	574445	miRNA
10	18134036	18134122	1	ENSG00000207938	MIR511-2	574445	miRNA
7	86781677	86825653	1	ENSG00000135164	DMTF1	9988	protein_coding
18	74069644	74207146	-1	ENSG00000101493	ZNF516	9658	protein_coding
10	18151816	18154400	-1	ENSG00000235637			antisense
17	38375556	38440388	1	ENSG00000171475	WIPF2	147179	protein_coding
7	117105838	117356025	1	ENSG00000001626	CFTR	1080	protein_coding
10	18290715	18299491	-1	ENSG00000226083	SLC39A12-AS1	100129213	antisense
10	18523097	18550123	-1	ENSG00000235020			processed_transcript
8	145437880	145440835	1	ENSG00000230567	FAM203B	728071	protein_coding
10	18802044	18834580	-1	ENSG00000240291			antisense
2	9613787	9636672	1	ENSG00000134330	IAH1	285148	protein_coding
10	18820778	18822265	-1	ENSG00000225527			antisense
1	67278568	67390570	-1	ENSG00000152763	WDR78	79819	protein_coding
19	35168544	35177302	1	ENSG00000089335	ZNF302	55900	protein_coding
9	39355699	39361956	1	ENSG00000204849	SPATA31A1	647060	protein_coding
16	31482906	31489281	1	ENSG00000140682	TGFB1I1	7041	protein_coding
2	47272677	47382517	-1	ENSG00000239605	C2orf61	285051	protein_coding
11	70244510	70282690	1	ENSG00000085733	CTTN	2017	protein_coding
4	81105033	81125483	1	ENSG00000152784	PRDM8	56978	protein_coding
HSCHR17_1	43578255	43578590	1	ENSG00000257436			protein_coding
HSCHR17_1	43580585	43609441	1	ENSG00000257814			protein_coding
9	39884975	39891210	1	ENSG00000204848	SPATA31A2	642265	protein_coding
6	2887500	2903514	-1	ENSG00000170542	SERPINB9	5272	protein_coding
6	29690552	29706305	1	ENSG00000204642	HLA-F	3134	protein_coding
15	45003675	45011075	1	ENSG00000166710	B2M	567	protein_coding
X	100224697	100245818	1	ENSG00000174225	ARL13A	392509	protein_coding
HSCHR6_MHC_MANN	31155177	31170971	-1	ENSG00000223533	CCHCR1	54535	protein_coding
1	153606525	153618782	1	ENSG00000160679	CHTOP	26097	protein_coding
9	137967268	138013025	1	ENSG00000130558	OLFM1	10439	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100653046	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288657	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288593	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288627	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288557	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288523	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288494	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288466	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288433	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288398	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288355	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288325	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	100288289	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	728410	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	653548	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	653544	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	653545	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	653543	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	26583	protein_coding
4	191005267	191007077	1	ENSG00000258389	DUX4	22947	protein_coding
8	439803	495781	-1	ENSG00000180190	TDRP	157695	protein_coding
X	3809479	3838787	-1	ENSG00000205663			lincRNA
9	40028620	40032417	1	ENSG00000227921			protein_coding
10	47157983	47174093	-1	ENSG00000150165	ANXA8L1	653145	protein_coding
X	3847910	3855896	-1	ENSG00000205662			lincRNA
20	21376005	21378666	-1	ENSG00000125816	NKX2-4	644524	protein_coding
X	3871097	3871602	1	ENSG00000225722			pseudogene
2	37068327	37068530	-1	ENSG00000268688			protein_coding
4	191008560	191010370	1	ENSG00000259034	DUX4L3	728410	protein_coding
4	191008560	191010370	1	ENSG00000259034	DUX4L3	653548	protein_coding
4	191008560	191010370	1	ENSG00000259034	DUX4L3	653544	protein_coding
4	191008560	191010370	1	ENSG00000259034	DUX4L3	653545	protein_coding
4	191008560	191010370	1	ENSG00000259034	DUX4L3	653543	protein_coding
4	191008560	191010370	1	ENSG00000259034	DUX4L3	26583	protein_coding
4	191008560	191010370	1	ENSG00000259034	DUX4L3	22947	protein_coding
HSCHR17_1	43582566	43647125	-1	ENSG00000257374		101930430	protein_coding
HSCHR17_1	43582566	43647125	-1	ENSG00000257374		474170	protein_coding
HSCHR17_1	43582566	43647125	-1	ENSG00000257374		9884	protein_coding
X	4501463	4501541	-1	ENSG00000264861			miRNA
X	4545241	4551613	-1	ENSG00000236513		101928201	lincRNA
20	21491648	21494664	-1	ENSG00000125820	NKX2-2	4821	protein_coding
17	4871287	4890960	-1	ENSG00000108509	CAMTA2	23125	protein_coding
9	40700291	40706537	1	ENSG00000147926	SPATA31A3	727830	protein_coding
16	71879894	71919171	1	ENSG00000224470	ATXN1L	342371	protein_coding
X	4636834	4636955	-1	ENSG00000222834			miRNA
16	3292028	3306627	-1	ENSG00000103313	MEFV	4210	protein_coding
5	122110691	122165803	1	ENSG00000205302	SNX2	6643	protein_coding
X	5086959	5087480	-1	ENSG00000235039	MTND6P12		pseudogene
4	191011860	191013719	1	ENSG00000259128	DUX4L2	728410	protein_coding
4	191011860	191013719	1	ENSG00000259128	DUX4L2	653548	protein_coding
4	191011860	191013719	1	ENSG00000259128	DUX4L2	653544	protein_coding
4	191011860	191013719	1	ENSG00000259128	DUX4L2	653545	protein_coding
4	191011860	191013719	1	ENSG00000259128	DUX4L2	653543	protein_coding
4	191011860	191013719	1	ENSG00000259128	DUX4L2	26583	protein_coding
4	191011860	191013719	1	ENSG00000259128	DUX4L2	22947	protein_coding
X	5087553	5088686	1	ENSG00000226313			pseudogene
4	48991	50018	-1	ENSG00000248302			pseudogene
8	564746	688106	-1	ENSG00000104714	ERICH1	101927618	protein_coding
8	564746	688106	-1	ENSG00000104714	ERICH1	157697	protein_coding
20	21686297	21696620	1	ENSG00000125813	PAX1	5075	protein_coding
4	65017	65125	1	ENSG00000207643			miRNA
10	105005644	105007773	1	ENSG00000235376	RPEL1	729020	protein_coding
3	186838736	186898696	-1	ENSG00000163923	RPL39L	116832	protein_coding
4	85621	87340	1	ENSG00000255436			pseudogene
6	111620234	111804918	-1	ENSG00000009413	REV3L	5980	protein_coding
2	37070783	37193615	-1	ENSG00000115808	STRN	6801	protein_coding
10	74451889	74647452	1	ENSG00000156026	MCU	90550	protein_coding
X	54094757	54209714	-1	ENSG00000184083	FAM120C	54954	protein_coding
4	105845	107000	-1	ENSG00000250238			pseudogene
22	38597889	38612518	1	ENSG00000185022	MAFF	23764	protein_coding
4	123966	125423	-1	ENSG00000256143			pseudogene
7	6617065	6629005	1	ENSG00000136247	ZDHHC4	55146	protein_coding
10	105036920	105050108	1	ENSG00000148798	INA	9118	protein_coding
4	121956768	121994176	-1	ENSG00000173376	NDNF	79625	protein_coding
X	130192216	130223857	1	ENSG00000147256	ARHGAP36	158763	protein_coding
4	124386	157779	1	ENSG00000250312	ZNF718		lincRNA
19	35225060	35233777	1	ENSG00000197841	ZNF181	339318	protein_coding
9	40760700	40836415	-1	ENSG00000196409	ZNF658	26149	protein_coding
20	22561643	22566093	-1	ENSG00000125798	FOXA2	3170	protein_coding
9	138150512	138151275	-1	ENSG00000269408			protein_coding
9	138235095	138238408	1	ENSG00000178243	C9orf62	157927	protein_coding
4	130242	130349	1	ENSG00000211553			miRNA
19	3672580	3674293	1	ENSG00000267304			antisense
4	195198	198798	-1	ENSG00000250892			pseudogene
3	146109208	146213778	-1	ENSG00000163746	PLSCR2	57047	protein_coding
19	3753838	3756515	1	ENSG00000267205			antisense
X	5223755	5225169	-1	ENSG00000238193			pseudogene
19	3754618	3756657	-1	ENSG00000267138			sense_intronic
4	206399	249774	1	ENSG00000198155	ZNF876P	642280	pseudogene
19	3775994	3776180	-1	ENSG00000267148			pseudogene
X	5328163	5328292	1	ENSG00000201660			snoRNA
19	3870989	3872105	1	ENSG00000266989	FTLP5		pseudogene
X	5571462	5644346	-1	ENSG00000236120			lincRNA
4	218004	218112	1	ENSG00000252616			miRNA
20	23016057	23017314	1	ENSG00000132671	SSTR4	6754	protein_coding
1	226548392	226595780	-1	ENSG00000143799	PARP1	142	protein_coding
4	262771	263320	-1	ENSG00000251188			pseudogene
10	105062553	105110891	-1	ENSG00000156374	PCGF6	84108	protein_coding
19	3920247	3920504	-1	ENSG00000266627	RN7SL202P		misc_RNA
X	5979685	5979790	-1	ENSG00000252291			snoRNA
1	27561007	27635110	1	ENSG00000142784	WDTC1	23038	protein_coding
19	3961412	3961510	-1	ENSG00000207733	MIR637	693222	miRNA
4	263655	263964	-1	ENSG00000251689			pseudogene
19	3982505	3982570	-1	ENSG00000206775	SNORD37	26812	snoRNA
20	23026270	23030378	-1	ENSG00000178726	THBD	7056	protein_coding
19	4061613	4062747	-1	ENSG00000268670			sense_intronic
4	330047	330575	-1	ENSG00000251535			pseudogene
18	74207477	74210045	1	ENSG00000220032		400658	protein_coding
4	331886	332372	-1	ENSG00000248564			pseudogene
19	4208220	4208530	1	ENSG00000266223	RN7SL84P		misc_RNA
19	4339574	4343488	1	ENSG00000269425			antisense
4	336610	336751	-1	ENSG00000250321			pseudogene
11	19372271	20143144	1	ENSG00000166833	NAV2	89797	protein_coding
17	74070875	74073622	1	ENSG00000182687	GALR2	8811	protein_coding
19	4347241	4354054	-1	ENSG00000269807			antisense
12	51487446	51566926	-1	ENSG00000135457	TFCP2	7024	protein_coding
4	343946	344041	1	ENSG00000207642	MIR571	693156	miRNA
X	100264335	100307105	-1	ENSG00000188917	TRMT2B	79979	protein_coding
19	4347777	4349058	-1	ENSG00000267938			pseudogene
8	1449532	1656642	1	ENSG00000198010	DLGAP2	9228	protein_coding
15	72690614	72700370	1	ENSG00000187806	TMEM202	338949	protein_coding
9	41321107	41327364	-1	ENSG00000234214	SPATA31A4	642629	protein_coding
22	38615298	38669040	-1	ENSG00000198792	TMEM184B	25829	protein_coding
9	138370925	138380739	1	ENSG00000196422	PPP1R26	9858	protein_coding
18	74240612	74322925	1	ENSG00000263812	LINC00908		protein_coding
16	3313743	3351401	1	ENSG00000006194	ZNF263	283876	protein_coding
16	3313743	3351401	1	ENSG00000006194	ZNF263	10127	protein_coding
HSCHR6_MHC_QBL	31627141	31631569	1	ENSG00000239285	LY6G5B	58496	protein_coding
19	4356634	4358445	-1	ENSG00000269318			antisense
19	4363786	4364637	1	ENSG00000267980			antisense
19	4429686	4430931	-1	ENSG00000267255			antisense
19	4445975	4446045	1	ENSG00000266437	MIR4746	100616371	miRNA
4	81187753	81257834	1	ENSG00000138675	FGF5	2250	protein_coding
19	4447301	4448214	1	ENSG00000267030			antisense
18	74506688	74534251	-1	ENSG00000264278			protein_coding
12	103230663	103352188	-1	ENSG00000171759	PAH	101929036	protein_coding
12	103230663	103352188	-1	ENSG00000171759	PAH	5053	protein_coding
19	10943114	10946994	-1	ENSG00000099203	TMED1	11018	protein_coding
19	4454011	4455283	1	ENSG00000267769			antisense
20	23059986	23066977	-1	ENSG00000125810	CD93	22918	protein_coding
19	4457959	4471490	-1	ENSG00000267011			lincRNA
1	2567415	2718286	-1	ENSG00000215912	TTC34	100287898	protein_coding
4	387323	387447	1	ENSG00000249025			pseudogene
4	403598	403704	1	ENSG00000211482			miRNA
4	409907	410326	-1	ENSG00000272885			lincRNA
19	4466463	4466736	1	ENSG00000264407	RN7SL528P		misc_RNA
19	4477048	4479576	1	ENSG00000220693			pseudogene
12	94960900	95044338	-1	ENSG00000057704	TMCC3	57458	protein_coding
19	4545207	4545463	1	ENSG00000263974	RN7SL121P		misc_RNA
4	419224	467918	-1	ENSG00000251595	ABCA11P	79963	pseudogene
1	153631130	153634306	1	ENSG00000143553	SNAPIN	23557	protein_coding
19	4621206	4622319	1	ENSG00000267408			pseudogene
12	120876001	120897809	1	ENSG00000111780			protein_coding
9	138387027	138393580	-1	ENSG00000160345	C9orf116	138162	protein_coding
19	4654976	4655536	-1	ENSG00000268565			antisense
8	145486055	145515082	-1	ENSG00000170727	BOP1	102465906	protein_coding
8	145486055	145515082	-1	ENSG00000170727	BOP1	23246	protein_coding
1	2938046	2939465	1	ENSG00000169717	ACTRT2	140625	protein_coding
19	4679294	4685960	1	ENSG00000205790			antisense
X	54219256	54385075	-1	ENSG00000196632	WNK3	65267	protein_coding
9	41500679	41506925	1	ENSG00000233788	SPATA31A5	727905	protein_coding
21	46305868	46351904	-1	ENSG00000160255	ITGB2	3689	protein_coding
19	4726303	4726391	-1	ENSG00000266209			miRNA
HSCHR6_MHC_COX	32702866	32707151	-1	ENSG00000241386	HLA-DOB	3112	protein_coding
X	48431482	48433275	-1	ENSG00000204620			protein_coding
HSCHR6_MHC_QBL	31634707	31642059	-1	ENSG00000206404	LY6G5C	80741	protein_coding
19	4769117	4772545	1	ENSG00000176840	MIR7-3HG	284424	lincRNA
15	72766667	72879692	1	ENSG00000166233	ARIH1	25820	protein_coding
19	10947251	10980466	1	ENSG00000214212	C19orf38	255809	protein_coding
16	3348832	3355729	-1	ENSG00000140993	TIGD7	91151	protein_coding
9	42368303	42411410	1	ENSG00000183148	ANKRD20A2	441430	protein_coding
9	42368303	42411410	1	ENSG00000183148	ANKRD20A2	441425	protein_coding
3	72420976	72496069	-1	ENSG00000163602	RYBP	23429	protein_coding
9	138391830	138396519	1	ENSG00000122140	MRPS2	51116	protein_coding
X	48432837	48437454	1	ENSG00000102317	RBM3	5935	protein_coding
4	461317	461425	-1	ENSG00000252150			miRNA
4	567669	568201	-1	ENSG00000273238			lincRNA
12	120881764	120884215	-1	ENSG00000170855	TRIAP1	51499	protein_coding
4	585359	585697	1	ENSG00000263386	RN7SL358P		misc_RNA
3	16355081	16555533	-1	ENSG00000131378	RFTN1	23180	protein_coding
19	4770682	4770791	1	ENSG00000207630	MIR7-3	407045	miRNA
4	646639	649434	-1	ENSG00000242686		101928521	antisense
19	4785132	4791219	-1	ENSG00000268536			lincRNA
19	4791757	4795571	-1	ENSG00000269604			antisense
4	654998	655734	-1	ENSG00000272927			antisense
17	10293639	10325267	-1	ENSG00000133020	MYH8	4626	protein_coding
19	4838344	4838919	1	ENSG00000267484			antisense
4	716064	717823	-1	ENSG00000248416			antisense
16	3355406	3368852	1	ENSG00000162086	ZNF75A	7627	protein_coding
19	4876724	4876810	1	ENSG00000264899			miRNA
4	750810	751528	-1	ENSG00000272588			antisense
12	120884241	120899389	1	ENSG00000257218	GATC	283459	protein_coding
19	4889215	4889310	-1	ENSG00000221535			miRNA
4	756175	775637	-1	ENSG00000249592		100129917	antisense
2	37195526	37311485	-1	ENSG00000008869	HEATR5B	54497	protein_coding
18	74534563	74682683	1	ENSG00000130856	ZNF236	7776	protein_coding
6	43021767	43027544	-1	ENSG00000112651	MRPL2	51069	protein_coding
3	72798428	72911065	-1	ENSG00000144736	SHQ1	55164	protein_coding
17	40950810	40963605	1	ENSG00000176563	CNTD1	124817	protein_coding
4	758275	758862	-1	ENSG00000233799		101930019	antisense
HSCHR6_MHC_MANN	31163493	31163610	1	ENSG00000257260			protein_coding
4	830300	831012	-1	ENSG00000260262			lincRNA
9	42409989	42474239	1	ENSG00000240240			protein_coding
4	1021466	1022760	1	ENSG00000250259			lincRNA
8	22446787	22459597	1	ENSG00000248235			protein_coding
4	1093804	1095346	-1	ENSG00000251639			pseudogene
4	40192673	40248587	1	ENSG00000168421	RHOH	399	protein_coding
13	77618792	77901185	-1	ENSG00000005810	MYCBP2	23077	protein_coding
19	10982189	11033453	1	ENSG00000142453	CARM1	10498	protein_coding
4	1107427	1126765	1	ENSG00000251652			antisense
HSCHR6_MHC_MANN	31171310	31176939	1	ENSG00000224941	TCF19	6941	protein_coding
9	138413284	138418378	1	ENSG00000160349	LCN1	3933	protein_coding
12	120899471	120907596	-1	ENSG00000111786	SRSF9	283459	protein_coding
12	120899471	120907596	-1	ENSG00000111786	SRSF9	8683	protein_coding
16	3405889	3406924	1	ENSG00000168158	OR2C1	4993	protein_coding
11	117771358	117800174	-1	ENSG00000137747	TMPRSS13	84000	protein_coding
8	1703944	1734738	1	ENSG00000182372	CLN8	101927714	protein_coding
8	1703944	1734738	1	ENSG00000182372	CLN8	2055	protein_coding
19	4903092	4962165	1	ENSG00000034063	UHRF1		processed_transcript
20	23330015	23334066	-1	ENSG00000269407			protein_coding
20	23331373	23335414	1	ENSG00000132661	NXT1	29107	protein_coding
6	31926857	31937532	1	ENSG00000204351	SKIV2L	6499	protein_coding
16	3415099	3536960	1	ENSG00000262621		79903	protein_coding
12	10378657	10469850	1	ENSG00000134539	KLRD1	3824	protein_coding
16	71879899	71962913	1	ENSG00000182149	IST1	9798	protein_coding
1	226736501	226796915	1	ENSG00000203685	C1orf95	375057	protein_coding
X	130407480	130533677	-1	ENSG00000147255	IGSF1	3547	protein_coding
10	18940195	18948214	-1	ENSG00000152487	ARL5B-AS1		lincRNA
2	98703579	98929762	1	ENSG00000168658	VWA3B	200403	protein_coding
9	138437985	138441815	1	ENSG00000122136	OBP2A	29991	protein_coding
4	40337346	40357234	1	ENSG00000174343	CHRNA9	55584	protein_coding
3	186915274	186919253	1	ENSG00000175077	RTP1	132112	protein_coding
10	19024674	19027560	1	ENSG00000225509	AIFM1P1		pseudogene
20	23342787	23353700	1	ENSG00000125812	GZF1	64412	protein_coding
16	3421053	3422283	-1	ENSG00000232196	MTRNR2L4	100463285	protein_coding
1	2985732	3355185	1	ENSG00000142611	PRDM16	63976	protein_coding
10	19035362	19036782	1	ENSG00000234244			lincRNA
7	100199800	100205798	1	ENSG00000106333	PCOLCE	5118	protein_coding
X	6299196	6299350	-1	ENSG00000229818			pseudogene
10	19229430	19229882	1	ENSG00000234813			pseudogene
X	6299515	6299685	-1	ENSG00000225962			pseudogene
HSCHR6_MHC_COX	32711936	32728881	-1	ENSG00000228582	TAP2	6891	protein_coding
X	6301947	6302004	-1	ENSG00000265284	MIR4770	100616373	miRNA
22	38686697	38794527	-1	ENSG00000213923	CSNK1E	1454	protein_coding
10	19340384	19341099	1	ENSG00000226255	UBE2V2P1		pseudogene
3	121150278	121264853	-1	ENSG00000051341	POLQ	10721	protein_coding
4	1984441	2043630	-1	ENSG00000185049	NELFA	100126332	protein_coding
4	1984441	2043630	-1	ENSG00000185049	NELFA	7469	protein_coding
9	42668608	42714962	1	ENSG00000215126	CBWD7	101060578	protein_coding
9	42668608	42714962	1	ENSG00000215126	CBWD7	728013	protein_coding
9	42668608	42714962	1	ENSG00000215126	CBWD7	445571	protein_coding
9	42668608	42714962	1	ENSG00000215126	CBWD7	220869	protein_coding
2	47293080	47403650	-1	ENSG00000273269			protein_coding
HSCHR6_MHC_QBL	31644972	31661447	-1	ENSG00000206403	ABHD16A	7920	protein_coding
HSCHR6_MHC_MANN	31172166	31183436	-1	ENSG00000230336	POU5F1	5460	protein_coding
1	226819391	226927024	-1	ENSG00000143772	ITPKB	3707	protein_coding
7	6629648	6648357	1	ENSG00000146576	C7orf26	79034	protein_coding
1	153634512	153643524	-1	ENSG00000143621	ILF2	3608	protein_coding
19	11033444	11039357	-1	ENSG00000130733	YIPF2	78992	protein_coding
17	38443885	38459171	1	ENSG00000094804	CDC6	990	protein_coding
16	3432085	3451065	-1	ENSG00000140987	ZSCAN32	54925	protein_coding
2	192542794	192561385	1	ENSG00000173559	NABP1	64859	protein_coding
4	122052563	122148621	-1	ENSG00000050730	TNIP3	79931	protein_coding
20	23355159	23402125	-1	ENSG00000125814	NAPB	63908	protein_coding
3	52279841	52284613	1	ENSG00000164088	PPM1M	132160	protein_coding
15	45021186	45060027	1	ENSG00000185880	TRIM69	140691	protein_coding
9	138453602	138458801	1	ENSG00000122133	PAEP	5047	protein_coding
4	40425272	40632892	-1	ENSG00000163694	RBM47	54502	protein_coding
